"student_id","name","total_enrollments","avg_completion_pct","engagement_segment"
"STU02979","Olivia Santoso",11,62.09,"At Risk"
"STU00551","Nadia Putra",6,35.67,"Low Engagement"
"STU00626","Yuni Putra",1,100.00,"Focused Learner"
"STU02258","Mawar Maulana",4,100.00,"Focused Learner"
"STU00882","Eko Setyowati",6,54.50,"Low Engagement"
"STU02543","Olivia Hakim",0,0.00,"Inactive"
"STU02820","Rizky Mahendra",6,52.83,"Low Engagement"
"STU01899","Eka Ramadhan",6,59.83,"Low Engagement"
"STU02141","Intan Damayanti",6,59.50,"Low Engagement"
"STU00736","Indah Putra",9,62.00,"At Risk"
"STU01762","Ferdi Nugroho",0,0.00,"Inactive"
"STU01942","Hendra Anggara",0,0.00,"Inactive"
"STU02519","Luthfi Wulandari",3,57.00,"Low Engagement"
"STU01920","Wahyu Kurniawan",3,100.00,"Focused Learner"
"STU01312","Adi Putra",11,29.64,"At Risk"
"STU01244","Nadia Anggraini",5,82.00,"Focused Learner"
"STU01108","Winda Setiawan",3,62.33,"Low Engagement"
"STU00923","Ayu Hakim",1,84.00,"Focused Learner"
"STU02422","Ayu Nugroho",0,0.00,"Inactive"
"STU01119","Eka Anggara",2,53.00,"Low Engagement"
"STU00782","Dewi Hakim",4,68.50,"Low Engagement"
"STU00759","Vina Kurniawan",3,49.00,"Low Engagement"
"STU00191","Rizky Kurniawan",5,64.00,"Low Engagement"
"STU01614","Indah Setiawan",3,60.00,"Low Engagement"
"STU00774","Vina Saputra",9,69.56,"At Risk"
"STU02924","Putra Lestari",10,59.60,"At Risk"
"STU01761","Tia Permadi",10,61.70,"At Risk"
"STU01489","Satria Kurniawan",5,66.60,"Low Engagement"
"STU00513","Kirana Anggraini",6,52.50,"Low Engagement"
"STU01190","Budi Iskandar",11,34.64,"At Risk"
"STU02680","Vina Rahmawati",4,37.25,"Low Engagement"
"STU00701","Yuni Anggraini",11,67.27,"At Risk"
"STU02682","Adi Wibowo",3,91.33,"Focused Learner"
"STU00203","Gilang Wibowo",5,39.40,"Low Engagement"
"STU01634","Vina Cahyani",6,65.33,"Low Engagement"
"STU00280","Eko Saputra",1,8.00,"Low Engagement"
"STU00458","Mawar Yusuf",0,0.00,"Inactive"
"STU01425","Hadi Setyowati",2,8.00,"Low Engagement"
"STU01103","Indah Maulana",2,57.50,"Low Engagement"
"STU01231","Diah Kusuma",3,86.33,"Focused Learner"
"STU02201","Galih Anggraini",11,79.64,"At Risk"
"STU01656","Nita Hakim",2,50.50,"Low Engagement"
"STU00991","Dewi Wijaya",3,94.33,"Focused Learner"
"STU01777","Indah Lestari",0,0.00,"Inactive"
"STU01241","Reza Setyowati",3,57.67,"Low Engagement"
"STU00897","Fajar Setiawan",2,70.00,"Low Engagement"
"STU01346","Eko Wulandari",1,100.00,"Focused Learner"
"STU00486","Naufal Wijaya",2,31.50,"Low Engagement"
"STU02251","Dewi Permadi",11,66.45,"At Risk"
"STU00204","Permata Maulana",4,16.50,"Low Engagement"
"STU01994","Budi Kurniawan",2,43.50,"Low Engagement"
"STU02447","Luthfi Anggraini",3,27.00,"Low Engagement"
"STU02522","Nita Saputra",0,0.00,"Inactive"
"STU01691","Hadi Nugroho",2,26.50,"Low Engagement"
"STU00241","Yuni Ramadhan",6,68.67,"Low Engagement"
"STU01508","Hana Lestari",0,0.00,"Inactive"
"STU02885","Indah Wibowo",11,33.91,"At Risk"
"STU00569","Dewi Setiawan",4,86.50,"Focused Learner"
"STU00297","Krisna Wulandari",4,61.50,"Low Engagement"
"STU00702","Yoga Hapsari",6,62.33,"Low Engagement"
"STU00148","Gilang Kurniawan",2,94.00,"Focused Learner"
"STU01572","Maya Setyowati",3,38.67,"Low Engagement"
"STU02580","Vina Anggraini",5,43.80,"Low Engagement"
"STU02490","Citra Rahmawati",1,1.00,"Low Engagement"
"STU01440","Andi Pramudita",1,100.00,"Focused Learner"
"STU02691","Indah Kurniawan",3,3.33,"Low Engagement"
"STU01479","Andi Anggara",2,41.00,"Low Engagement"
"STU02539","Maya Saputra",6,51.33,"Low Engagement"
"STU02918","Tia Yusuf",0,0.00,"Inactive"
"STU01501","Dimas Saputra",7,37.29,"Low Engagement"
"STU01029","Ratna Pertiwi",5,67.40,"Low Engagement"
"STU02177","Lestari Yusuf",4,50.00,"Low Engagement"
"STU00190","Rahmat Setyowati",10,59.00,"At Risk"
"STU01801","Bayu Santoso",3,26.00,"Low Engagement"
"STU01266","Hadi Mahendra",2,100.00,"Focused Learner"
"STU00820","Nita Maulana",3,98.67,"Focused Learner"
"STU02952","Fitri Anggara",3,68.00,"Low Engagement"
"STU02622","Galih Damayanti",2,51.00,"Low Engagement"
"STU00974","Hana Susanto",3,50.00,"Low Engagement"
"STU02501","Mawar Kusuma",4,50.75,"Low Engagement"
"STU01767","Lestari Hidayat",0,0.00,"Inactive"
"STU00683","Bayu Yusuf",0,0.00,"Inactive"
"STU01454","Wahyu Pratama",6,41.67,"Low Engagement"
"STU00677","Budi Anggraini",3,43.00,"Low Engagement"
"STU01427","Bagus Kusuma",0,0.00,"Inactive"
"STU01973","Zahra Mahendra",1,100.00,"Focused Learner"
"STU00464","Arif Kurniawan",1,98.00,"Focused Learner"
"STU02209","Winda Yusuf",2,50.00,"Low Engagement"
"STU01316","Dimas Lestari",2,8.50,"Low Engagement"
"STU01856","Indah Anggara",7,58.43,"Low Engagement"
"STU01702","Permata Pramudita",2,43.00,"Low Engagement"
"STU02342","Citra Pramudita",1,0.00,"Low Engagement"
"STU01893","Ratna Pertiwi",2,73.50,"Low Engagement"
"STU00570","Hendra Cahyani",2,72.00,"Low Engagement"
"STU00100","Bayu Ramadhan",8,61.50,"At Risk"
"STU02310","Yoga Hidayat",9,62.11,"At Risk"
"STU00961","Nita Cahyani",2,74.50,"Low Engagement"
"STU01725","Eka Wulandari",3,12.00,"Low Engagement"
"STU00510","Fajar Rahmawati",4,10.50,"Low Engagement"
"STU02257","Aditya Pramudita",3,68.67,"Low Engagement"
"STU00300","Intan Putra",3,55.33,"Low Engagement"
"STU02613","Tia Maulana",5,71.00,"Low Engagement"
"STU00234","Hana Ramadhan",2,92.50,"Focused Learner"
"STU01459","Sinta Permadi",3,53.67,"Low Engagement"
"STU02730","Surya Ramadhan",4,75.25,"Low Engagement"
"STU02728","Rahmat Saputra",6,55.00,"Low Engagement"
"STU01910","Siti Hapsari",4,38.75,"Low Engagement"
"STU00591","Hana Anggara",3,14.00,"Low Engagement"
"STU00823","Eko Setyowati",8,43.88,"At Risk"
"STU00101","Bagus Wijaya",1,8.00,"Low Engagement"
"STU02854","Krisna Pratama",3,60.33,"Low Engagement"
"STU01791","Surya Cahyani",0,0.00,"Inactive"
"STU02458","Andi Santoso",5,63.40,"Low Engagement"
"STU02260","Gilang Setiawan",1,100.00,"Focused Learner"
"STU02939","Bagus Setyowati",1,100.00,"Focused Learner"
"STU01260","Aditya Setiawan",9,52.33,"At Risk"
"STU01180","Fitri Setiawan",6,37.17,"Low Engagement"
"STU00496","Hendra Damayanti",2,53.00,"Low Engagement"
"STU01896","Iqbal Yusuf",4,40.75,"Low Engagement"
"STU02775","Bayu Nugroho",6,51.00,"Low Engagement"
"STU00189","Bagus Cahyani",5,66.00,"Low Engagement"
"STU01275","Wahyu Kusuma",1,100.00,"Focused Learner"
"STU00217","Ayu Anggara",3,69.67,"Low Engagement"
"STU02495","Eko Hakim",0,0.00,"Inactive"
"STU01024","Adi Susanto",2,85.00,"Focused Learner"
"STU01769","Nadia Pratama",3,36.67,"Low Engagement"
"STU01491","Maya Lestari",5,46.40,"Low Engagement"
"STU00224","Hana Wibowo",6,86.17,"Focused Learner"
"STU01248","Iqbal Mahendra",6,70.50,"Low Engagement"
"STU00201","Yoga Rahmawati",11,51.82,"At Risk"
"STU02933","Reno Putra",2,53.50,"Low Engagement"
"STU01991","Adi Anggraini",2,28.00,"Low Engagement"
"STU00157","Putra Lestari",0,0.00,"Inactive"
"STU00996","Wahyu Pratama",1,52.00,"Low Engagement"
"STU00742","Naufal Anggraini",4,88.75,"Focused Learner"
"STU01771","Putri Susanto",0,0.00,"Inactive"
"STU00490","Ratna Wibowo",2,52.00,"Low Engagement"
"STU00442","Yoga Rahmawati",7,36.71,"Low Engagement"
"STU01196","Nadia Kurniawan",2,54.50,"Low Engagement"
"STU00420","Zahra Lestari",1,97.00,"Focused Learner"
"STU00125","Mawar Wibowo",3,54.33,"Low Engagement"
"STU02294","Sari Mahendra",2,53.50,"Low Engagement"
"STU02805","Mega Permadi",2,22.50,"Low Engagement"
"STU00731","Krisna Setiawan",1,100.00,"Focused Learner"
"STU00019","Surya Hapsari",0,0.00,"Inactive"
"STU00790","Tia Pramudita",2,97.00,"Focused Learner"
"STU02995","Gita Mahendra",3,68.67,"Low Engagement"
"STU02084","Panji Nugroho",0,0.00,"Inactive"
"STU02444","Siti Maulana",0,0.00,"Inactive"
"STU00535","Bayu Pramudita",5,65.20,"Low Engagement"
"STU01102","Nadia Damayanti",3,51.33,"Low Engagement"
"STU01453","Andi Wibowo",0,0.00,"Inactive"
"STU02520","Nita Iskandar",6,64.83,"Low Engagement"
"STU01993","Galih Hidayat",4,89.00,"Focused Learner"
"STU01743","Dimas Kurniawan",5,51.00,"Low Engagement"
"STU01870","Eko Wibowo",6,47.00,"Low Engagement"
"STU00315","Eka Setiawan",2,21.00,"Low Engagement"
"STU01471","Fitri Pramudita",3,93.33,"Focused Learner"
"STU00404","Hendra Santoso",6,47.17,"Low Engagement"
"STU01834","Reza Lestari",1,1.00,"Low Engagement"
"STU01309","Putri Susanto",2,86.00,"Focused Learner"
"STU00266","Nadia Santoso",4,64.00,"Low Engagement"
"STU02794","Diah Hapsari",1,100.00,"Focused Learner"
"STU01496","Bayu Putra",0,0.00,"Inactive"
"STU01066","Zahra Wibowo",6,55.67,"Low Engagement"
"STU01371","Umi Hakim",3,29.00,"Low Engagement"
"STU00630","Aditya Anggraini",8,29.25,"At Risk"
"STU02065","Satria Nugroho",11,50.73,"At Risk"
"STU02677","Rizky Lestari",0,0.00,"Inactive"
"STU00345","Maya Hakim",2,8.00,"Low Engagement"
"STU01962","Gita Setiawan",6,43.33,"Low Engagement"
"STU00687","Kirana Mahendra",0,0.00,"Inactive"
"STU00049","Lestari Permadi",2,89.50,"Focused Learner"
"STU01790","Budi Mahendra",0,0.00,"Inactive"
"STU01377","Eka Pertiwi",1,100.00,"Focused Learner"
"STU01062","Gilang Wulandari",3,41.67,"Low Engagement"
"STU00844","Dimas Wulandari",6,29.67,"Low Engagement"
"STU02756","Diah Hakim",0,0.00,"Inactive"
"STU02253","Eko Hakim",4,80.25,"Focused Learner"
"STU01502","Ayu Damayanti",3,37.67,"Low Engagement"
"STU00665","Sinta Wijaya",3,57.33,"Low Engagement"
"STU00272","Rahmat Maulana",6,55.67,"Low Engagement"
"STU00765","Krisna Nugroho",3,23.33,"Low Engagement"
"STU00093","Eko Putra",2,67.00,"Low Engagement"
"STU01149","Andi Yusuf",0,0.00,"Inactive"
"STU01284","Dito Saputra",2,5.50,"Low Engagement"
"STU02383","Nadia Setiawan",1,90.00,"Focused Learner"
"STU02403","Citra Mahendra",1,100.00,"Focused Learner"
"STU00146","Fajar Putra",4,63.25,"Low Engagement"
"STU02956","Hana Setyowati",2,1.50,"Low Engagement"
"STU02097","Andi Setiawan",6,44.83,"Low Engagement"
"STU01928","Tia Setiawan",1,100.00,"Focused Learner"
"STU00393","Tia Wibowo",3,57.00,"Low Engagement"
"STU02319","Nita Anggraini",3,30.00,"Low Engagement"
